date_visit,n_people,amount_fee
2024-12-28,1179,960000
2024-12-29,1781,1375600
2024-12-30,1973,1548500
2024-12-31,0,0
2025-01-01,0,0
2025-01-02,1165,950700
2025-01-03,824,696000
2025-01-04,496,443000
2025-01-05,284,296400
2025-01-06,155,150600
2025-01-07,88,98400
2025-01-08,0,0
2025-01-09,70,66000
2025-01-10,33,39000
2025-01-11,263,252600
2025-01-12,268,302700
2025-01-13,146,167800
2025-01-14,18,13600
2025-01-15,20,14100
2025-01-16,21,12500
2025-01-17,82,52900
2025-01-18,93,94000
2025-01-19,125,95200
2025-01-20,0,0
2025-01-21,0,0
2025-01-22,0,0
2025-01-23,0,0
2025-01-24,0,0
2025-01-25,112,92300
2025-01-26,71,52900
2025-01-27,13,14700
2025-01-28,16,16600
2025-01-29,28,25200
2025-01-30,17,13000
2025-01-31,39,34100
2025-02-01,41,28500
2025-02-02,33,36500
2025-02-03,8,4300
2025-02-04,0,0
2025-02-05,9,8600
2025-02-06,21,29700
2025-02-07,9,6000
2025-02-08,32,43600
2025-02-09,59,60600
2025-02-10,27,27700
2025-02-11,17,14600
2025-02-12,0,0
2025-02-13,2,1800
2025-02-14,10,18500
2025-02-15,6,5500
2025-02-16,36,31800
2025-02-17,4,3500
2025-02-18,20,6500
2025-02-19,0,0
2025-02-20,1,1000
2025-02-21,11,11000
2025-02-22,39,34500
2025-02-23,41,51100
2025-02-24,10,11100
2025-02-25,0,0
2025-02-26,0,0
